Period ID,Product ID,Channel ID,Sales Type ID,KPI Flag ID,Category ID,Product Pack,KPI Value
202405,19,4,2,3,3,Travel,569.0
202405,19,5,1,3,3,Travel,141.0
202405,19,5,2,3,3,Travel,1083.0
202405,19,2,1,3,3,Travel,110.0
202405,19,2,2,3,3,Travel,55.0
202405,19,3,1,3,3,Travel,53.0
202405,19,3,2,3,3,Travel,36.0
202405,99,4,1,3,2,Gift,554.0
202405,99,4,2,3,2,Gift,175.0
202405,99,5,1,3,2,Gift,507.0
202405,99,5,2,3,2,Gift,641.0
202405,2,5,1,3,6,Gift,5231.0
202405,2,5,2,3,6,Gift,1592.0
202405,2,1,1,3,6,Gift,178.0
202405,2,1,2,3,6,Gift,1581.0
202405,2,4,1,3,6,Gift,1116.0
202405,2,4,2,3,6,Gift,280.0
202405,25,1,1,3,5,Travel,2553.0
202405,25,1,2,3,5,Travel,2129.0
202405,25,3,1,3,5,Travel,652.0
202405,25,3,2,3,5,Travel,1326.0
202405,25,2,1,3,5,Travel,448.0
202405,25,2,2,3,5,Travel,275.0
202405,25,5,1,3,5,Travel,10701.0
202405,25,5,2,3,5,Travel,1666.0
202405,25,4,1,3,5,Travel,1700.0
202405,25,4,2,3,5,Travel,3160.0
202405,78,1,1,3,8,Gift,360.0
202405,78,1,2,3,8,Gift,48.0
202405,78,4,1,3,8,Gift,304.0
202405,78,4,2,3,8,Gift,239.0
202405,78,3,1,3,8,Gift,65.0
202405,78,3,2,3,8,Gift,2152.0
202405,78,5,1,3,8,Gift,3147.0
202405,78,5,2,3,8,Gift,842.0
202405,78,2,1,3,8,Gift,549.0
202405,78,2,2,3,8,Gift,5991.0
202405,63,1,1,3,1,Standard,445.0
202405,63,1,2,3,1,Standard,816.0
202405,63,4,1,3,1,Standard,582.0
202405,63,4,2,3,1,Standard,1384.0
202405,63,5,1,3,1,Standard,6280.0
202405,63,5,2,3,1,Standard,2611.0
202405,63,3,1,3,1,Standard,979.0
202405,63,3,2,3,1,Standard,1622.0
202405,63,2,1,3,1,Standard,409.0
202405,63,2,2,3,1,Standard,50.0
202405,10,3,1,3,7,Standard,1358.0
202405,10,3,2,3,7,Standard,3072.0
202405,10,5,1,3,7,Standard,691.0
202405,10,5,2,3,7,Standard,259.0
202405,110,5,1,3,1,Promo,40.0
202405,110,5,2,3,1,Promo,29.0
202405,110,3,1,3,1,Promo,83.0
202405,110,3,2,3,1,Promo,612.0
202405,110,1,1,3,1,Promo,85.0
202405,110,1,2,3,1,Promo,353.0
202405,85,5,1,3,2,Standard,2404.0
202405,85,5,2,3,2,Standard,61.0
202405,85,2,1,3,2,Standard,183.0
202405,85,2,2,3,2,Standard,2973.0
202405,85,1,1,3,2,Standard,1218.0
202405,85,1,2,3,2,Standard,716.0
202405,21,2,1,3,8,Promo,446.0
202405,21,2,2,3,8,Promo,313.0
202405,21,3,1,3,8,Promo,456.0
202405,21,3,2,3,8,Promo,1798.0
202405,21,5,1,3,8,Promo,177.0
202405,21,5,2,3,8,Promo,4761.0
202405,21,4,1,3,8,Promo,588.0
202405,21,4,2,3,8,Promo,376.0
202405,57,1,1,3,6,Gift,518.0
202405,57,1,2,3,6,Gift,190.0
202405,57,3,1,3,6,Gift,136.0
202405,57,3,2,3,6,Gift,29.0
202405,62,5,1,3,4,Standard,189.0
202405,62,5,2,3,4,Standard,1227.0
202405,62,3,1,3,4,Standard,773.0
202405,62,3,2,3,4,Standard,292.0
202405,49,3,1,3,5,Gift,302.0
202405,49,3,2,3,5,Gift,1323.0
202405,49,1,1,3,5,Gift,24374.0
202405,49,1,2,3,5,Gift,131.0
202405,49,2,1,3,5,Gift,292.0
202405,49,2,2,3,5,Gift,2600.0
202405,55,2,1,3,4,Promo,167.0
202405,55,2,2,3,4,Promo,157.0
202405,55,4,1,3,4,Promo,33.0
202405,55,4,2,3,4,Promo,19.0
202405,55,3,1,3,4,Promo,298.0
202405,55,3,2,3,4,Promo,20.0
202405,55,1,1,3,4,Promo,214.0
202405,55,1,2,3,4,Promo,65.0
202405,11,4,1,3,3,Travel,243.0
202405,11,4,2,3,3,Travel,232.0
202405,11,5,1,3,3,Travel,142.0
202405,11,5,2,3,3,Travel,2583.0
202405,11,2,1,3,3,Travel,512.0
202405,11,2,2,3,3,Travel,845.0
202405,11,1,1,3,3,Travel,1213.0
202405,11,1,2,3,3,Travel,2696.0
202405,102,1,1,3,6,Travel,17.0
202405,102,1,2,3,6,Travel,136.0
202405,102,5,1,3,6,Travel,2562.0
202405,102,5,2,3,6,Travel,143.0
202405,102,4,1,3,6,Travel,36.0
202405,102,4,2,3,6,Travel,179.0
202405,70,5,1,3,6,Travel,1627.0
202405,70,5,2,3,6,Travel,34.0
202405,70,2,1,3,6,Travel,179.0
202405,70,2,2,3,6,Travel,594.0
202405,70,1,1,3,6,Travel,82.0
202405,70,1,2,3,6,Travel,28.0
202405,70,4,1,3,6,Travel,161.0
202405,70,4,2,3,6,Travel,25.0
202405,70,3,1,3,6,Travel,71.0
202405,70,3,2,3,6,Travel,46.0
202405,67,1,1,3,1,Promo,1480.0
202405,67,1,2,3,1,Promo,61.0
202405,67,2,1,3,1,Promo,61.0
202405,67,2,2,3,1,Promo,282.0
202405,29,1,1,3,5,Promo,253.0
202405,29,1,2,3,5,Promo,53.0
202405,29,4,1,3,5,Promo,74.0
202405,29,4,2,3,5,Promo,56.0
202405,29,5,1,3,5,Promo,626.0
202405,29,5,2,3,5,Promo,336.0
202405,29,3,1,3,5,Promo,451.0
202405,29,3,2,3,5,Promo,99.0
202405,74,1,1,3,1,Promo,17.0
202405,74,1,2,3,1,Promo,124.0
202405,74,5,1,3,1,Promo,317.0
202405,74,5,2,3,1,Promo,162.0
202405,74,3,1,3,1,Promo,415.0
202405,74,3,2,3,1,Promo,332.0
202405,74,4,1,3,1,Promo,748.0
202405,74,4,2,3,1,Promo,1000.0
202405,74,2,1,3,1,Promo,351.0
202405,74,2,2,3,1,Promo,547.0
202405,36,4,1,3,4,Gift,1368.0
202405,36,4,2,3,4,Gift,279.0
202405,36,3,1,3,4,Gift,525.0
202405,36,3,2,3,4,Gift,62.0
202405,36,1,1,3,4,Gift,257.0
202405,36,1,2,3,4,Gift,226.0
202405,36,5,1,3,4,Gift,649.0
202405,36,5,2,3,4,Gift,107.0
202405,120,3,1,3,1,Gift,631.0
202405,120,3,2,3,1,Gift,69.0
202405,120,2,1,3,1,Gift,43.0
202405,120,2,2,3,1,Gift,76.0
202405,120,5,1,3,1,Gift,167.0
202405,120,5,2,3,1,Gift,1791.0
202405,120,1,1,3,1,Gift,104.0
202405,120,1,2,3,1,Gift,51.0
202405,120,4,1,3,1,Gift,222.0
202405,120,4,2,3,1,Gift,37.0
202405,50,1,1,3,6,Travel,139.0
202405,50,1,2,3,6,Travel,413.0
202405,50,3,1,3,6,Travel,83.0
202405,50,3,2,3,6,Travel,211.0
202405,50,2,1,3,6,Travel,417.0
202405,50,2,2,3,6,Travel,28.0
202405,50,5,1,3,6,Travel,964.0
202405,50,5,2,3,6,Travel,435.0
202405,50,4,1,3,6,Travel,274.0
202405,50,4,2,3,6,Travel,937.0
202405,91,3,1,3,8,Travel,13447.0
202405,91,3,2,3,8,Travel,407.0
202405,91,2,1,3,8,Travel,817.0
202405,91,2,2,3,8,Travel,3036.0
202405,75,3,1,3,3,Promo,325.0
202405,75,3,2,3,3,Promo,185.0
202405,75,1,1,3,3,Promo,646.0
202405,75,1,2,3,3,Promo,24.0
202405,75,2,1,3,3,Promo,23.0
202405,75,2,2,3,3,Promo,99.0
202405,75,5,1,3,3,Promo,17.0
202405,75,5,2,3,3,Promo,223.0
202405,34,2,1,3,3,Standard,647.0
202405,34,2,2,3,3,Standard,195.0
202405,34,4,1,3,3,Standard,2887.0
202405,34,4,2,3,3,Standard,190.0
202405,34,3,1,3,3,Standard,283.0
202405,34,3,2,3,3,Standard,30.0
202405,34,1,1,3,3,Standard,224.0
202405,34,1,2,3,3,Standard,328.0
202405,37,5,1,3,5,Gift,867.0
202405,37,5,2,3,5,Gift,19.0
202405,37,3,1,3,5,Gift,26.0
202405,37,3,2,3,5,Gift,98.0
202405,37,1,1,3,5,Gift,243.0
202405,37,1,2,3,5,Gift,28.0
202405,37,2,1,3,5,Gift,170.0
202405,37,2,2,3,5,Gift,243.0
202405,37,4,1,3,5,Gift,38.0
202405,37,4,2,3,5,Gift,93.0
202405,117,2,1,3,7,Travel,58.0
202405,117,2,2,3,7,Travel,298.0
202405,117,3,1,3,7,Travel,996.0
202405,117,3,2,3,7,Travel,34.0
202405,117,4,1,3,7,Travel,288.0
202405,117,4,2,3,7,Travel,88.0
202405,98,1,1,3,1,Gift,48.0
202405,98,1,2,3,1,Gift,911.0
202405,98,4,1,3,1,Gift,2787.0
202405,98,4,2,3,1,Gift,67.0
202405,98,3,1,3,1,Gift,421.0
202405,98,3,2,3,1,Gift,133.0
202405,98,5,1,3,1,Gift,98.0
202405,98,5,2,3,1,Gift,459.0
202405,119,3,1,3,8,Travel,569.0
202405,119,3,2,3,8,Travel,697.0
202405,119,2,1,3,8,Travel,39.0
202405,119,2,2,3,8,Travel,525.0
202405,40,5,1,3,3,Promo,338.0
202405,40,5,2,3,3,Promo,108.0
202405,40,4,1,3,3,Promo,141.0
202405,40,4,2,3,3,Promo,49.0
202405,40,1,1,3,3,Promo,981.0
202405,40,1,2,3,3,Promo,1083.0
202405,45,1,1,3,2,Standard,103.0
202405,45,1,2,3,2,Standard,8.0
202405,45,2,1,3,2,Standard,428.0
202405,45,2,2,3,2,Standard,361.0
202405,45,3,1,3,2,Standard,66.0
202405,45,3,2,3,2,Standard,82.0
202405,45,4,1,3,2,Standard,85.0
202405,45,4,2,3,2,Standard,208.0
202405,81,5,1,3,6,Travel,225.0
202405,81,5,2,3,6,Travel,72.0
202405,81,2,1,3,6,Travel,1879.0
202405,81,2,2,3,6,Travel,166.0
202405,84,5,1,3,3,Gift,89.0
202405,84,5,2,3,3,Gift,377.0
202405,84,1,1,3,3,Gift,2791.0
202405,84,1,2,3,3,Gift,1013.0
202405,84,2,1,3,3,Gift,214.0
202405,84,2,2,3,3,Gift,673.0
202405,90,2,1,3,6,Gift,692.0
202405,90,2,2,3,6,Gift,136.0
202405,90,3,1,3,6,Gift,208.0
202405,90,3,2,3,6,Gift,210.0
202405,90,1,1,3,6,Gift,181.0
202405,90,1,2,3,6,Gift,116.0
202405,90,4,1,3,6,Gift,44.0
202405,90,4,2,3,6,Gift,24.0
202405,66,3,1,3,1,Promo,5235.0
202405,66,3,2,3,1,Promo,1102.0
202405,66,5,1,3,1,Promo,5895.0
202405,66,5,2,3,1,Promo,999.0
202405,48,2,1,3,1,Travel,18.0
202405,48,2,2,3,1,Travel,1556.0
202405,48,5,1,3,1,Travel,46.0
202405,48,5,2,3,1,Travel,3691.0
202405,48,1,1,3,1,Travel,538.0
202405,48,1,2,3,1,Travel,15.0
202405,116,3,1,3,6,Standard,2699.0
202405,116,3,2,3,6,Standard,275.0
202405,116,1,1,3,6,Standard,1188.0
202405,116,1,2,3,6,Standard,456.0
202405,116,4,1,3,6,Standard,209.0
202405,116,4,2,3,6,Standard,1314.0
202405,116,2,1,3,6,Standard,2212.0
202405,116,2,2,3,6,Standard,108.0
202405,89,3,1,3,3,Gift,231.0
202405,89,3,2,3,3,Gift,2964.0
202405,89,1,1,3,3,Gift,324.0
202405,89,1,2,3,3,Gift,2220.0
202405,89,4,1,3,3,Gift,538.0
202405,89,4,2,3,3,Gift,1938.0
202405,100,4,1,3,4,Standard,804.0
202405,100,4,2,3,4,Standard,5912.0
202405,100,1,1,3,4,Standard,427.0
202405,100,1,2,3,4,Standard,821.0
202405,100,2,1,3,4,Standard,174.0
202405,100,2,2,3,4,Standard,316.0
202405,100,5,1,3,4,Standard,2112.0
202405,100,5,2,3,4,Standard,101.0
202405,100,3,1,3,4,Standard,465.0
202405,100,3,2,3,4,Standard,1479.0
202405,111,4,1,3,3,Promo,1129.0
202405,111,4,2,3,3,Promo,243.0
202405,111,1,1,3,3,Promo,421.0
202405,111,1,2,3,3,Promo,955.0
202405,111,5,1,3,3,Promo,171.0
202405,111,5,2,3,3,Promo,710.0
202405,111,3,1,3,3,Promo,228.0
202405,111,3,2,3,3,Promo,670.0
202405,111,2,1,3,3,Promo,884.0
202405,111,2,2,3,3,Promo,47.0
202405,83,2,1,3,1,Gift,1403.0
202405,83,2,2,3,1,Gift,1177.0
202405,83,1,1,3,1,Gift,90.0
202405,83,1,2,3,1,Gift,1947.0
202405,83,5,1,3,1,Gift,611.0
202405,83,5,2,3,1,Gift,1004.0
202405,82,5,1,3,5,Travel,700.0
202405,82,5,2,3,5,Travel,278.0
202405,82,1,1,3,5,Travel,88.0
202405,82,1,2,3,5,Travel,1189.0
202405,82,3,1,3,5,Travel,186.0
202405,82,3,2,3,5,Travel,331.0
202405,82,4,1,3,5,Travel,92.0
202405,82,4,2,3,5,Travel,99.0
202405,82,2,1,3,5,Travel,415.0
202405,82,2,2,3,5,Travel,29.0
202405,54,3,1,3,4,Standard,54.0
202405,54,3,2,3,4,Standard,62.0
202405,54,1,1,3,4,Standard,405.0
202405,54,1,2,3,4,Standard,185.0
202405,54,2,1,3,4,Standard,38.0
202405,54,2,2,3,4,Standard,383.0
202405,54,5,1,3,4,Standard,57.0
202405,54,5,2,3,4,Standard,25.0
202405,54,4,1,3,4,Standard,214.0
202405,54,4,2,3,4,Standard,120.0
202405,4,1,1,3,1,Standard,456.0
202405,4,1,2,3,1,Standard,292.0
202405,4,2,1,3,1,Standard,633.0
202405,4,2,2,3,1,Standard,166.0
202405,4,4,1,3,1,Standard,4104.0
202405,4,4,2,3,1,Standard,221.0
202405,77,2,1,3,6,Gift,480.0
202405,77,2,2,3,6,Gift,473.0
202405,77,3,1,3,6,Gift,1718.0
202405,77,3,2,3,6,Gift,461.0
202405,77,4,1,3,6,Gift,116.0
202405,77,4,2,3,6,Gift,4779.0
202405,77,5,1,3,6,Gift,1798.0
202405,77,5,2,3,6,Gift,357.0
202405,77,1,1,3,6,Gift,3247.0
202405,77,1,2,3,6,Gift,857.0
202406,69,1,1,3,3,Travel,896.0
202406,69,1,2,3,3,Travel,478.0
202406,69,3,1,3,3,Travel,1865.0
202406,69,3,2,3,3,Travel,2178.0
202406,69,4,1,3,3,Travel,467.0
202406,69,4,2,3,3,Travel,5343.0
202406,95,3,1,3,4,Standard,18.0
202406,95,3,2,3,4,Standard,209.0
202406,95,4,1,3,4,Standard,131.0
202406,95,4,2,3,4,Standard,180.0
202406,95,1,1,3,4,Standard,264.0
202406,95,1,2,3,4,Standard,34.0
202406,100,3,1,3,4,Standard,1222.0
202406,100,3,2,3,4,Standard,27.0
202406,100,5,1,3,4,Standard,277.0
202406,100,5,2,3,4,Standard,215.0
202406,100,1,1,3,4,Standard,741.0
202406,100,1,2,3,4,Standard,256.0
202406,100,2,1,3,4,Standard,296.0
202406,100,2,2,3,4,Standard,522.0
202406,100,4,1,3,4,Standard,1110.0
202406,100,4,2,3,4,Standard,2176.0
202406,104,4,1,3,2,Promo,84.0
202406,104,4,2,3,2,Promo,119.0
202406,104,1,1,3,2,Promo,119.0
202406,104,1,2,3,2,Promo,17.0
202406,104,3,1,3,2,Promo,763.0
202406,104,3,2,3,2,Promo,681.0
202406,104,5,1,3,2,Promo,202.0
202406,104,5,2,3,2,Promo,482.0
202406,86,4,1,3,4,Standard,593.0
202406,86,4,2,3,4,Standard,117.0
202406,86,5,1,3,4,Standard,759.0
202406,86,5,2,3,4,Standard,129.0
202406,86,1,1,3,4,Standard,802.0
202406,86,1,2,3,4,Standard,2176.0
202406,115,2,1,3,4,Travel,264.0
202406,115,2,2,3,4,Travel,1149.0
202406,115,5,1,3,4,Travel,259.0
202406,115,5,2,3,4,Travel,2097.0
202406,115,3,1,3,4,Travel,1793.0
202406,115,3,2,3,4,Travel,664.0
202406,65,5,1,3,6,Gift,398.0
202406,65,5,2,3,6,Gift,460.0
202406,65,2,1,3,6,Gift,267.0
202406,65,2,2,3,6,Gift,287.0
202406,65,1,1,3,6,Gift,687.0
202406,65,1,2,3,6,Gift,270.0
202406,65,4,1,3,6,Gift,5257.0
202406,65,4,2,3,6,Gift,19188.0
202406,33,2,1,3,7,Standard,150.0
202406,33,2,2,3,7,Standard,38.0
202406,33,4,1,3,7,Standard,170.0
202406,33,4,2,3,7,Standard,329.0
202406,33,3,1,3,7,Standard,70.0
202406,33,3,2,3,7,Standard,98.0
202406,33,1,1,3,7,Standard,293.0
202406,33,1,2,3,7,Standard,14.0
202406,33,5,1,3,7,Standard,558.0
202406,33,5,2,3,7,Standard,35.0
202406,5,4,1,3,5,Promo,55.0
202406,5,4,2,3,5,Promo,319.0
202406,5,5,1,3,5,Promo,255.0
202406,5,5,2,3,5,Promo,166.0
202406,39,1,1,3,7,Promo,42.0
202406,39,1,2,3,7,Promo,683.0
202406,39,3,1,3,7,Promo,77.0
202406,39,3,2,3,7,Promo,1248.0
202406,39,5,1,3,7,Promo,209.0
202406,39,5,2,3,7,Promo,275.0
202406,39,2,1,3,7,Promo,155.0
202406,39,2,2,3,7,Promo,139.0
202406,67,5,1,3,1,Promo,166.0
202406,67,5,2,3,1,Promo,24.0
202406,67,4,1,3,1,Promo,978.0
202406,67,4,2,3,1,Promo,220.0
202406,96,2,1,3,1,Standard,48.0
202406,96,2,2,3,1,Standard,774.0
202406,96,4,1,3,1,Standard,301.0
202406,96,4,2,3,1,Standard,97.0
202406,96,3,1,3,1,Standard,119.0
202406,96,3,2,3,1,Standard,127.0
202406,96,5,1,3,1,Standard,49.0
202406,96,5,2,3,1,Standard,41.0
202406,96,1,1,3,1,Standard,655.0
202406,96,1,2,3,1,Standard,22.0
202406,72,4,1,3,4,Gift,378.0
202406,72,4,2,3,4,Gift,231.0
202406,72,5,1,3,4,Gift,1436.0
202406,72,5,2,3,4,Gift,9460.0
202406,72,1,1,3,4,Gift,169.0
202406,72,1,2,3,4,Gift,2941.0
202406,50,3,1,3,6,Travel,155.0
202406,50,3,2,3,6,Travel,168.0
202406,50,1,1,3,6,Travel,113.0
202406,50,1,2,3,6,Travel,71.0
202406,50,4,1,3,6,Travel,119.0
202406,50,4,2,3,6,Travel,170.0
202406,6,2,1,3,2,Travel,49.0
202406,6,2,2,3,2,Travel,2091.0
202406,6,1,1,3,2,Travel,1791.0
202406,6,1,2,3,2,Travel,758.0
202406,6,3,1,3,2,Travel,585.0
202406,6,3,2,3,2,Travel,367.0
202406,6,5,1,3,2,Travel,2053.0
202406,6,5,2,3,2,Travel,917.0
202406,6,4,1,3,2,Travel,348.0
202406,6,4,2,3,2,Travel,1161.0
202406,12,2,1,3,1,Gift,250.0
202406,12,2,2,3,1,Gift,690.0
202406,12,5,1,3,1,Gift,47.0
202406,12,5,2,3,1,Gift,1392.0
202406,12,4,1,3,1,Gift,73.0
202406,12,4,2,3,1,Gift,690.0
202406,12,3,1,3,1,Gift,962.0
202406,12,3,2,3,1,Gift,17.0
202406,12,1,1,3,1,Gift,500.0
202406,12,1,2,3,1,Gift,613.0
202406,94,1,1,3,1,Standard,427.0
202406,94,1,2,3,1,Standard,185.0
202406,94,4,1,3,1,Standard,26.0
202406,94,4,2,3,1,Standard,224.0
202406,94,2,1,3,1,Standard,2024.0
202406,94,2,2,3,1,Standard,120.0
202406,94,5,1,3,1,Standard,546.0
202406,94,5,2,3,1,Standard,397.0
202406,94,3,1,3,1,Standard,415.0
202406,94,3,2,3,1,Standard,303.0
202406,91,5,1,3,8,Travel,3042.0
202406,91,5,2,3,8,Travel,68.0
202406,91,2,1,3,8,Travel,861.0
202406,91,2,2,3,8,Travel,405.0
202406,91,1,1,3,8,Travel,183.0
202406,91,1,2,3,8,Travel,1047.0
202406,91,3,1,3,8,Travel,1831.0
202406,91,3,2,3,8,Travel,7439.0
202406,91,4,1,3,8,Travel,828.0
202406,91,4,2,3,8,Travel,1275.0
202406,30,4,1,3,7,Travel,416.0
202406,30,4,2,3,7,Travel,510.0
202406,30,5,1,3,7,Travel,2386.0
202406,30,5,2,3,7,Travel,1307.0
202406,30,2,1,3,7,Travel,8488.0
202406,30,2,2,3,7,Travel,399.0
202406,30,3,1,3,7,Travel,1201.0
202406,30,3,2,3,7,Travel,407.0
202406,30,1,1,3,7,Travel,590.0
202406,30,1,2,3,7,Travel,1169.0
202406,51,4,1,3,4,Promo,860.0
202406,51,4,2,3,4,Promo,338.0
202406,51,1,1,3,4,Promo,555.0
202406,51,1,2,3,4,Promo,231.0
202406,51,2,1,3,4,Promo,284.0
202406,51,2,2,3,4,Promo,151.0
202406,51,5,1,3,4,Promo,199.0
202406,51,5,2,3,4,Promo,1315.0
202406,51,3,1,3,4,Promo,11451.0
202406,51,3,2,3,4,Promo,341.0
202406,61,4,1,3,7,Standard,108.0
202406,61,4,2,3,7,Standard,1340.0
202406,61,1,1,3,7,Standard,1452.0
202406,61,1,2,3,7,Standard,193.0
202406,61,2,1,3,7,Standard,349.0
202406,61,2,2,3,7,Standard,1587.0
202406,61,5,1,3,7,Standard,2754.0
202406,61,5,2,3,7,Standard,879.0
202406,61,3,1,3,7,Standard,323.0
202406,61,3,2,3,7,Standard,433.0
202406,70,1,1,3,6,Travel,212.0
202406,70,1,2,3,6,Travel,243.0
202406,70,3,1,3,6,Travel,89.0
202406,70,3,2,3,6,Travel,309.0
202406,70,5,1,3,6,Travel,1643.0
202406,70,5,2,3,6,Travel,646.0
202406,68,2,1,3,1,Standard,438.0
202406,68,2,2,3,1,Standard,228.0
202406,68,5,1,3,1,Standard,69.0
202406,68,5,2,3,1,Standard,377.0
202406,98,1,1,3,1,Gift,230.0
202406,98,1,2,3,1,Gift,385.0
202406,98,3,1,3,1,Gift,2235.0
202406,98,3,2,3,1,Gift,502.0
202406,97,4,1,3,6,Standard,2226.0
202406,97,4,2,3,6,Standard,1662.0
202406,97,5,1,3,6,Standard,6040.0
202406,97,5,2,3,6,Standard,1367.0
202406,97,3,1,3,6,Standard,1838.0
202406,97,3,2,3,6,Standard,670.0
202406,81,1,1,3,6,Travel,92.0
202406,81,1,2,3,6,Travel,501.0
202406,81,5,1,3,6,Travel,3168.0
202406,81,5,2,3,6,Travel,106.0
202406,81,4,1,3,6,Travel,65.0
202406,81,4,2,3,6,Travel,287.0
202406,81,3,1,3,6,Travel,442.0
202406,81,3,2,3,6,Travel,84.0
202406,42,4,1,3,6,Standard,269.0
202406,42,4,2,3,6,Standard,1506.0
202406,42,5,1,3,6,Standard,143.0
202406,42,5,2,3,6,Standard,914.0
202406,9,2,1,3,6,Promo,2165.0
202406,9,2,2,3,6,Promo,131.0
202406,9,1,1,3,6,Promo,3059.0
202406,9,1,2,3,6,Promo,760.0
202406,9,3,1,3,6,Promo,4199.0
202406,9,3,2,3,6,Promo,873.0
202406,9,4,1,3,6,Promo,3404.0
202406,9,4,2,3,6,Promo,3541.0
202406,106,4,1,3,1,Standard,739.0
202406,106,4,2,3,1,Standard,126.0
202406,106,1,1,3,1,Standard,268.0
202406,106,1,2,3,1,Standard,143.0
202406,106,2,1,3,1,Standard,204.0
202406,106,2,2,3,1,Standard,632.0
202406,74,4,1,3,1,Promo,87.0
202406,74,4,2,3,1,Promo,201.0
202406,74,1,1,3,1,Promo,86.0
202406,74,1,2,3,1,Promo,127.0
202406,74,5,1,3,1,Promo,405.0
202406,74,5,2,3,1,Promo,364.0
202406,74,2,1,3,1,Promo,86.0
202406,74,2,2,3,1,Promo,121.0
202406,37,5,1,3,5,Gift,499.0
202406,37,5,2,3,5,Gift,152.0
202406,37,2,1,3,5,Gift,174.0
202406,37,2,2,3,5,Gift,73.0
202406,37,3,1,3,5,Gift,398.0
202406,37,3,2,3,5,Gift,445.0
202406,54,1,1,3,4,Standard,30.0
202406,54,1,2,3,4,Standard,344.0
202406,54,5,1,3,4,Standard,331.0
202406,54,5,2,3,4,Standard,45.0
202406,54,4,1,3,4,Standard,131.0
202406,54,4,2,3,4,Standard,144.0
202406,54,3,1,3,4,Standard,71.0
202406,54,3,2,3,4,Standard,1233.0
202406,54,2,1,3,4,Standard,29.0
202406,54,2,2,3,4,Standard,319.0
202406,120,4,1,3,1,Gift,38.0
202406,120,4,2,3,1,Gift,98.0
202406,120,1,1,3,1,Gift,62.0
202406,120,1,2,3,1,Gift,359.0
202406,120,2,1,3,1,Gift,251.0
202406,120,2,2,3,1,Gift,61.0
202406,120,3,1,3,1,Gift,138.0
202406,120,3,2,3,1,Gift,391.0
202406,120,5,1,3,1,Gift,354.0
202406,120,5,2,3,1,Gift,247.0
202406,32,5,1,3,5,Gift,2273.0
202406,32,5,2,3,5,Gift,176.0
202406,32,4,1,3,5,Gift,865.0
202406,32,4,2,3,5,Gift,924.0
202406,49,4,1,3,5,Gift,359.0
202406,49,4,2,3,5,Gift,2789.0
202406,49,1,1,3,5,Gift,690.0
202406,49,1,2,3,5,Gift,1797.0
202406,48,2,1,3,1,Travel,143.0
202406,48,2,2,3,1,Travel,25.0
202406,48,1,1,3,1,Travel,117.0
202406,48,1,2,3,1,Travel,358.0
202406,48,5,1,3,1,Travel,407.0
202406,48,5,2,3,1,Travel,25.0
202406,48,4,1,3,1,Travel,251.0
202406,48,4,2,3,1,Travel,166.0
202406,26,2,1,3,8,Gift,232.0
202406,26,2,2,3,8,Gift,62.0
202406,26,5,1,3,8,Gift,1150.0
202406,26,5,2,3,8,Gift,213.0
202406,26,3,1,3,8,Gift,359.0
202406,26,3,2,3,8,Gift,100.0
202406,26,1,1,3,8,Gift,1363.0
202406,26,1,2,3,8,Gift,49.0
202406,89,4,1,3,3,Gift,1107.0
202406,89,4,2,3,3,Gift,481.0
202406,89,2,1,3,3,Gift,667.0
202406,89,2,2,3,3,Gift,4123.0
202406,56,3,1,3,6,Standard,25.0
202406,56,3,2,3,6,Standard,181.0
202406,56,2,1,3,6,Standard,193.0
202406,56,2,2,3,6,Standard,201.0
202406,56,4,1,3,6,Standard,360.0
202406,56,4,2,3,6,Standard,172.0
202406,56,1,1,3,6,Standard,36.0
202406,56,1,2,3,6,Standard,198.0
202406,56,5,1,3,6,Standard,460.0
202406,56,5,2,3,6,Standard,436.0
202406,18,2,1,3,5,Standard,138.0
202406,18,2,2,3,5,Standard,154.0
202406,18,1,1,3,5,Standard,161.0
202406,18,1,2,3,5,Standard,206.0
202406,18,4,1,3,5,Standard,119.0
202406,18,4,2,3,5,Standard,351.0
202406,90,3,1,3,6,Gift,74.0
202406,90,3,2,3,6,Gift,26.0
202406,90,1,1,3,6,Gift,132.0
202406,90,1,2,3,6,Gift,55.0
202406,90,5,1,3,6,Gift,172.0
202406,90,5,2,3,6,Gift,115.0
202406,90,2,1,3,6,Gift,18.0
202406,90,2,2,3,6,Gift,58.0
202406,90,4,1,3,6,Gift,119.0
202406,90,4,2,3,6,Gift,115.0
202406,117,5,1,3,7,Travel,713.0
202406,117,5,2,3,7,Travel,143.0
202406,117,3,1,3,7,Travel,57.0
202406,117,3,2,3,7,Travel,213.0
202406,36,3,1,3,4,Gift,954.0
202406,36,3,2,3,4,Gift,1941.0
202406,36,4,1,3,4,Gift,478.0
202406,36,4,2,3,4,Gift,275.0
202406,36,1,1,3,4,Gift,768.0
202406,36,1,2,3,4,Gift,738.0
202406,34,5,1,3,3,Standard,247.0
202406,34,5,2,3,3,Standard,130.0
202406,34,1,1,3,3,Standard,149.0
202406,34,1,2,3,3,Standard,1060.0
202406,34,4,1,3,3,Standard,3997.0
202406,34,4,2,3,3,Standard,1034.0
202406,34,2,1,3,3,Standard,134.0
202406,34,2,2,3,3,Standard,1405.0
202406,31,1,1,3,7,Promo,943.0
202406,31,1,2,3,7,Promo,1170.0
202406,31,5,1,3,7,Promo,8350.0
202406,31,5,2,3,7,Promo,1130.0
